unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
3308181669021_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Gache pour pêne rond à visser ø8 mm - acier zingué blanc,"0,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gache-pour-pene-rond-a-visser-8-mm-acier-zingue-blanc/3308181669021_CAFR.prd
3308182694015_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,2 butées droites à vis + chevilles - acier noir,"2,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/2-butees-droites-a-vis-chevilles-acier-noir/3308182694015_CAFR.prd
3308185444044_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Butée de volets coudée à vis - acier noir,"2,10",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/butee-de-volets-coudee-a-vis-acier-noir/3308185444044_CAFR.prd
3308189565011_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,2 butées universelles d'arrêts de volets Afbat acier noir,"9,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/2-butees-universelles-d-arrets-de-volets-afbat-acier-noir/3308189565011_CAFR.prd
3308181673028_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Gache pour pêne rond à visser ø16 mm - acier zingué blanc,"1,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gache-pour-pene-rond-a-visser-16-mm-acier-zingue-blanc/3308181673028_CAFR.prd
3308189561006_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Butée d'arrêts de volets murale réglable,"9,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/butee-d-arrets-de-volets-murale-reglable/3308189561006_CAFR.prd
3308184091034_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Kit complet de supports barre de sécurité de volets Afbat,"29,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/kit-complet-de-supports-barre-de-securite-de-volets-afbat/3308184091034_CAFR.prd
3308187249012_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt tête de bergère à tirefond + butée Afbat acier l.120 mm,"10,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-tete-de-bergere-a-tirefond-butee-afbat-acier-l-120-mm/3308187249012_CAFR.prd
3308188411005_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Bloqueur de manivelle Afbat design blanc,"3,99",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/bloqueur-de-manivelle-afbat-design-blanc/3308188411005_CAFR.prd
3308188777002_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère 6 pans Afbat 10 mm blanc,"17,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-6-pans-afbat-10-mm-blanc/3308188777002_CAFR.prd
3308187108043_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Espagnolette plate Afbat acier complète,14,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/espagnolette-plate-afbat-acier-complete/3308187108043_CAFR.prd
0712198882473_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Igloohome - Clavier Intelligent - Ek1,89,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/departments/igloohome-clavier-intelligent-ek1/0712198882473_CAFR.prd
3308187254023_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Verrou baïonnette ø14 mm longueur 300 mm,"6,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/verrou-baionnette-14-mm-longueur-300-mm/3308187254023_CAFR.prd
3479045323400_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Paumelle parisienne droit bout rond en Inox 140x70 mm,"11,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/paumelle-parisienne-droit-bout-rond-en-inox-140x70-mm/3479045323400_CAFR.prd
3221686410755_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Plaque à clouer Afbat 150 x 75 x 1.25 mm,"2,60",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/plaque-a-clouer-afbat-150-x-75-x-1-25-mm/3221686410755_CAFR.prd
3308187239013_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt tête de bergère Afbat acier noir l.140 mm,"7,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-tete-de-bergere-afbat-acier-noir-l-140-mm/3308187239013_CAFR.prd
3308188426009_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère pour volet Afbat 12 mm chromé,"18,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-pour-volet-afbat-12-mm-chrome/3308188426009_CAFR.prd
3221687158083_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Poignée fil longueur 85 mm - acier zingué blanc,"3,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poignee-fil-longueur-85-mm-acier-zingue-blanc/3221687158083_CAFR.prd
3101781014259_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Paumelle espagnole droite bichromatée 100 x 50 mm,"1,60",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/paumelle-espagnole-droite-bichromatee-100-x-50-mm/3101781014259_CAFR.prd
8595159515076_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Clavier Tactile Et Rfid Access Unit 2.0 - 9160336-s,"1 495,21",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/departments/clavier-tactile-et-rfid-access-unit-2-0-9160336-s/8595159515076_CAFR.prd
3308181672021_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Gache pour pêne rond à visser ø14 mm - acier zingué blanc,"1,20",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gache-pour-pene-rond-a-visser-14-mm-acier-zingue-blanc/3308181672021_CAFR.prd
3308188510005_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Sangle pour volet 20/22 mm longueur 5.5 m,"7,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/sangle-pour-volet-20-22-mm-longueur-5-5-m/3308188510005_CAFR.prd
3479045323202_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Paumelle parisienne droit bout rond en inox 110x55 mm,"9,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/paumelle-parisienne-droit-bout-rond-en-inox-110x55-mm/3479045323202_CAFR.prd
3308188046016_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt à sceller tige carrée Afbat acier l.130 mm,"5,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-a-sceller-tige-carree-afbat-acier-l-130-mm/3308188046016_CAFR.prd
3308188424005_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère 6 pans pour volet Afbat 10 mm chromé,"18,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-6-pans-pour-volet-afbat-10-mm-chrome/3308188424005_CAFR.prd
3479045323257_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Paumelle parisienne gauche bout rond en inox 110x55 mm,"9,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/paumelle-parisienne-gauche-bout-rond-en-inox-110x55-mm/3479045323257_CAFR.prd
3660212500407_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Capuchon pour trou ø10 marron Protecta,"3,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/capuchon-pour-trou-10-marron-protecta/3660212500407_CAFR.prd
3308188776005_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère 6 pans 7 mm + ø 12 mm blanc,"16,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-6-pans-7-mm-12-mm-blanc/3308188776005_CAFR.prd
6923172538697_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Clavier Sans Fil Dhi-ark30t-w2(868),"172,36",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/departments/clavier-sans-fil-dhi-ark30t-w2-868-/6923172538697_CAFR.prd
3660212501008_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Guide cordon ressort flexible Protecta,"8,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/guide-cordon-ressort-flexible-protecta/3660212501008_CAFR.prd
3660212500940_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Guide sangle PVC 20mm blanc Protecta,"5,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/guide-sangle-pvc-20mm-blanc-protecta/3660212500940_CAFR.prd
3308188413009_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Sortie de caisson pour volet Afbat acier L.7cm H.17cm blanc,"29,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/sortie-de-caisson-pour-volet-afbat-acier-l-7cm-h-17cm-blanc/3308188413009_CAFR.prd
5055986131496_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,TMech Kit de Motorisation Portail,"369,99",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/departments/tmech-kit-de-motorisation-portail/5055986131496_CAFR.prd
3308181671024_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Gache pour pêne rond à visser ø12 mm - acier zingué blanc,1,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gache-pour-pene-rond-a-visser-12-mm-acier-zingue-blanc/3308181671024_CAFR.prd
3308189941006_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Poignée de sécurité de crémone à clé Afbat argent,"39,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poignee-de-securite-de-cremone-a-cle-afbat-argent/3308189941006_CAFR.prd
3308188781009_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère 6 pans Afbat 10 mm + ø 12 mm,"18,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-6-pans-afbat-10-mm-12-mm/3308188781009_CAFR.prd
3608500195263_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Clavier Codé Zamak Antivandale Compact,"169,52",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/mkp/clavier-cod-zamak-antivandale-compact/3608500195263_CAFR.prd
3308188422001_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère 6 pans pour volet Afbat 7 mm chromé,"18,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-6-pans-pour-volet-afbat-7-mm-chrome/3308188422001_CAFR.prd
3660212500902_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Cardan acier poudre blanc hexagonal 10/hexagonal 10,"11,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/cardan-acier-poudre-blanc-hexagonal-10-hexagonal-10/3660212500902_CAFR.prd
3660212700036_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Plaque pivot pour moteur 75 x 75mm Protecta,"6,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/plaque-pivot-pour-moteur-75-x-75mm-protecta/3660212700036_CAFR.prd
3308188428003_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Genouillère 6 pans 10 mm + ø 12 mm chromé,"18,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-6-pans-10-mm-12-mm-chrome/3308188428003_CAFR.prd
3308181670027_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Gache pour pêne rond à visser ø10 mm - acier zingué blanc,"0,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gache-pour-pene-rond-a-visser-10-mm-acier-zingue-blanc/3308181670027_CAFR.prd
3308189652063_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Paumelle noire ronde Afbat 80 x 45 mm droite,"5,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/paumelle-noire-ronde-afbat-80-x-45-mm-droite/3308189652063_CAFR.prd
3308187240019_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Arrêt bergère à visser Afbat l.120 noir,"7,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/arret-bergere-a-visser-afbat-l-120-noir/3308187240019_CAFR.prd
3101781014266_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Paumelle espagnole gauche bichromatée 100 x 50 mm,"1,60",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/paumelle-espagnole-gauche-bichromatee-100-x-50-mm/3101781014266_CAFR.prd
3660212500186_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Enrouleur orientable de sangle 22 mm,"24,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/enrouleur-orientable-de-sangle-22-mm/3660212500186_CAFR.prd
3660212500636_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,"Cardan polyamide blanc, hexagonal 10/hexagonal 10","8,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/cardan-polyamide-blanc-hexagonal-10-hexagonal-10/3660212500636_CAFR.prd
3660212500933_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Guide sangle PVC 14mm blanc Protecta,"4,50",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/guide-sangle-pvc-14mm-blanc-protecta/3660212500933_CAFR.prd
3660212500353_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Butée de volet ronde marron 40 mm Rolakit,"3,75",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/butee-de-volet-ronde-marron-40-mm-rolakit/3660212500353_CAFR.prd
3308189940009_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Poignée de sécurité de crémone à clé Afbat blanc,"39,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poignee-de-securite-de-cremone-a-cle-afbat-blanc/3308189940009_CAFR.prd
3308182261033_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Verrou d'écurie Afbat bichromaté ø18,"46,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/verrou-d-ecurie-afbat-bichromate-18/3308182261033_CAFR.prd
3308189510066_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,Tringle noire pour crémone acier 1.30 QCL,"16,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/tringle-noire-pour-cremone-acier-1-30-qcl/3308189510066_CAFR.prd
3660212500650_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,,"Cardan polyamide blanc, rond 12/rond 12","8,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/cardan-polyamide-blanc-rond-12-rond-12/3660212500650_CAFR.prd
