category,is_page_list,url
injecteur-extracteur,True,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/injecteur-extracteur/cat_id_0001518.cat
Aspirateur sans fil,False,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/aspirateur/balai-electrique/cat_id_0001525.cat
outil-de-levage,True,https://www.castorama.fr/outillage/outillage-a-main/outil-de-levage/cat_id_764.cat
radio-de-chantier,True,https://www.castorama.fr/outillage/materiel-de-chantier/radio-de-chantier/cat_id_0001521.cat
Treuil manuel,False,https://www.castorama.fr/treuil-manuel/cat_id_0003811.cat
bache-poubelle-et-sac,True,https://www.castorama.fr/outillage/materiel-de-chantier/bache-poubelle-et-sac/cat_id_721.cat
Étai de maçon,False,https://www.castorama.fr/etai-de-macon/cat_id_0003808.cat
Accessoire compresseur,False,https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat
Bâche remorque,False,https://www.castorama.fr/bache-remorque/cat_id_0003783.cat
Outils de mesure et de traçage,False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/cat_id_4371.cat
"Equerre, règle et compas",False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/equerre-regle-et-compas/cat_id_4037.cat
Étai et tréteau,False,https://www.castorama.fr/outillage/materiel-de-chantier/etai-et-treteau/cat_id_747.cat
"Marteau, maillet, massette et masse",False,https://www.castorama.fr/outillage/outillage-a-main/marteau-maillet-massette-et-masse/cat_id_1757.cat
Serre-joints et pince de serrage,False,https://www.castorama.fr/outillage/outillage-a-main/serre-joints-et-pince-de-serrage/cat_id_1768.cat
Outil combinable,False,https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-combinable/cat_id_1398.cat
"Platoir, taloche et truelle",False,https://www.castorama.fr/outillage/outillage-a-main/platoir-taloche-et-truelle/cat_id_1704.cat
Auge et seau,False,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/auge-et-seau/cat_id_1667.cat
Outil de décoffrage,False,https://www.castorama.fr/outillage/outillage-a-main/outil-de-decoffrage/cat_id_767.cat
Broche maçon,False,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/broche-macon/cat_id_1669.cat
Grattoir et râteau de maçon,False,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/grattoir-et-rateau-de-macon/cat_id_751.cat
Tamis,False,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/tamis/cat_id_1703.cat
Chevillette,False,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/chevillette/cat_id_1672.cat
Poche à joint et fer à joint,False,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/poche-a-joint-et-fer-a-joint/cat_id_1701.cat
Machine à crépir,False,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/crepir/cat_id_1676.cat
balai-d-exterieur-balai-a-feuille-et-a-gazon,True,https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat
betonniere,True,https://www.castorama.fr/outillage/materiel-de-chantier/betonniere/cat_id_1660.cat
poutre,True,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/poutre/cat_id_291.cat
palette-et-produit-en-bois-brut,True,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/palette-et-produit-en-bois-brut/cat_id_0001084.cat
Tasseau bois raboté,False,https://www.castorama.fr/tasseau-bois-rabote/cat_id_0005160.cat
planche-de-bois,True,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/planche-de-bois/cat_id_0001957.cat
Tablette mélaminée,False,https://www.castorama.fr/tablette-melaminee/cat_id_0005050.cat
Panneau contreplaqué,False,https://www.castorama.fr/menuiserie/materiaux-bois-et-verre/panneau-bois-agglomere-melamine-mdf-et-osb/panneau-contreplaque/cat_id_0002155.cat
marche-pied,True,https://www.castorama.fr/outillage/escabeau-marche-pied-echelle-et-echafaudage/marche-pied/cat_id_1612.cat
Échafaudage roulant,False,https://www.castorama.fr/echafaudage-roulant/cat_id_0003792.cat
Échelle simple,False,https://www.castorama.fr/echelle-simple/cat_id_0003790.cat
escabeau,True,https://www.castorama.fr/outillage/escabeau-marche-pied-echelle-et-echafaudage/escabeau/cat_id_1611.cat
Casque anti-bruit,False,https://www.castorama.fr/casque-anti-bruit/cat_id_0003800.cat
lunette-de-protection,True,https://www.castorama.fr/outillage/vetement-chaussures-et-protection/lunette-de-protection/cat_id_3850.cat
botte-et-sabot,True,https://www.castorama.fr/outillage/vetement-chaussures-et-protection/botte-et-sabot/cat_id_2401.cat
Chaussures de sécurité basses,False,https://www.castorama.fr/chaussures-de-securite-basses/cat_id_0003826.cat
Pantalon de travail,False,https://www.castorama.fr/pantalon-de-travail/cat_id_0003818.cat
Casque de sécurité,False,https://www.castorama.fr/casque-de-securite/cat_id_0003803.cat
crepir,True,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/crepir/cat_id_1676.cat
poche-a-joint-et-fer-a-joint,True,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/poche-a-joint-et-fer-a-joint/cat_id_1701.cat
chevillette,True,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/chevillette/cat_id_1672.cat
tamis,True,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/tamis/cat_id_1703.cat
grattoir-et-rateau-de-macon,True,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/grattoir-et-rateau-de-macon/cat_id_751.cat
broche-macon,True,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/broche-macon/cat_id_1669.cat
outil-de-decoffrage,True,https://www.castorama.fr/outillage/outillage-a-main/outil-de-decoffrage/cat_id_767.cat
auge-et-seau,True,https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/auge-et-seau/cat_id_1667.cat
Truelle,False,https://www.castorama.fr/truelle/cat_id_0003678.cat
outil-combinable,True,https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-combinable/cat_id_1398.cat
Serre-joint,False,https://www.castorama.fr/serre-joint/cat_id_0003686.cat
Marteau,False,https://www.castorama.fr/marteau/cat_id_0003682.cat
Règle,False,https://www.castorama.fr/regle/cat_id_0003714.cat
Accessoire d'escalier,False,https://www.castorama.fr/menuiserie/escalier-rampe-et-balustrade/accessoire-d-escalier/cat_id_4682.cat
raccord-habillage-et-bloc-isolant-de-fenetre-de-toit,True,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/fenetre-de-toit-et-accessoire/raccord-habillage-et-bloc-isolant-de-fenetre-de-toit/cat_id_5051.cat
store-de-fenetre-de-toit,True,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/fenetre-de-toit-et-accessoire/store-de-fenetre-de-toit/cat_id_5050.cat
fenetre-de-toit,True,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/fenetre-de-toit-et-accessoire/fenetre-de-toit/cat_id_5047.cat
Volet roulant solaire pour fenêtre de toit,False,https://www.castorama.fr/volet-roulant-solaire-pour-fenetre-de-toit/cat_id_0004076.cat
Accessoire de volet battant,False,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/volet/accessoire-de-volet-battant/cat_id_0001961.cat
Accessoire de volet roulant,False,https://www.castorama.fr/menuiserie/fenetre-fenetre-de-toit-volet/volet/accessoire-de-volet-roulant/cat_id_0001960.cat
habillage-porte,True,https://www.castorama.fr/menuiserie/porte-interieure/habillage-porte/cat_id_2480.cat
Poignée de porte intérieure,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/poignee-et-bouton/poignee-de-porte/cat_id_1011.cat
Porte coulissante sur rail,False,https://www.castorama.fr/porte-coulissante-sur-rail/cat_id_0004091.cat
Bloc porte fin de chantier,False,https://www.castorama.fr/bloc-porte-fin-de-chantier/cat_id_0004086.cat
Niveau laser,False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/niveau-laser/cat_id_1711.cat
Télémètre,False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/telemetre/cat_id_4039.cat
Mètre ruban,False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/metre-ruban/cat_id_4033.cat
"Détecteur de métaux, thermique et d'humidité",False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/detecteur-de-metaux-thermique-et-d-humidite/cat_id_4051.cat
"Equerre, règle et compas",False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/equerre-regle-et-compas/cat_id_4037.cat
Niveau à bulle,False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/niveau-a-bulle/cat_id_4036.cat
Pied à coulisse,False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/pied-a-coulisse/cat_id_5300.cat
Cordeau et poudre de traçage,False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/corde-cordeau-et-poudre/cat_id_4040.cat
"Craie, crayon et marqueur",False,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/craie-crayon-et-marqueur/cat_id_4041.cat
Multimètre,False,https://www.castorama.fr/multimetre/cat_id_0004384.cat
Coffret et boîte à outils complète,False,https://www.castorama.fr/outillage/outillage-a-main/coffret-et-boite-a-outils-complete/cat_id_4283.cat
Clé et douille,False,https://www.castorama.fr/outillage/outillage-a-main/cle-et-douille/cat_id_1743.cat
Tournevis,False,https://www.castorama.fr/outillage/outillage-a-main/tournevis/cat_id_1770.cat
Pince et tenaille,False,https://www.castorama.fr/outillage/outillage-a-main/pince-et-tenaille/cat_id_1877.cat
"Platoir, taloche et truelle",False,https://www.castorama.fr/outillage/outillage-a-main/platoir-taloche-et-truelle/cat_id_1704.cat
"Marteau, maillet, massette et masse",False,https://www.castorama.fr/outillage/outillage-a-main/marteau-maillet-massette-et-masse/cat_id_1757.cat
Scie à main et lame,False,https://www.castorama.fr/outillage/outillage-a-main/scie-et-lame/cat_id_1838.cat
"Lime, râpe, rabot et ciseau à bois",False,https://www.castorama.fr/outillage/outillage-a-main/lime-rape-rabot-et-ciseau-a-bois/cat_id_1562.cat
"Couteau, cutter et ciseau",False,https://www.castorama.fr/outillage/outillage-a-main/couteau-cutter-et-ciseau/cat_id_702.cat
Serre-joints et pince de serrage,False,https://www.castorama.fr/outillage/outillage-a-main/serre-joints-et-pince-de-serrage/cat_id_1768.cat
Agrafeuse et cloueuse,False,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/cat_id_1735.cat
Pistolet à colle,False,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/pistolet-a-colle-et-colle/cat_id_1767.cat
Abrasif à main et brosse,False,https://www.castorama.fr/outillage/outillage-a-main/abrasif-a-main-et-brosse/cat_id_2372.cat
Étau,False,https://www.castorama.fr/outillage/outillage-a-main/etau/cat_id_3104.cat
Enclume,False,https://www.castorama.fr/enclume/cat_id_0003725.cat
Taraud et filière,False,https://www.castorama.fr/outillage/outillage-a-main/taraud-et-filiere/cat_id_1865.cat
Outil de levage,False,https://www.castorama.fr/outillage/outillage-a-main/outil-de-levage/cat_id_764.cat
Burin,False,https://www.castorama.fr/outillage/outillage-a-main/burin/cat_id_1670.cat
Outil de décoffrage,False,https://www.castorama.fr/outillage/outillage-a-main/outil-de-decoffrage/cat_id_767.cat
Rivet et pince à rivet,False,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/rivet-et-pince-a-rivet/cat_id_1806.cat
"Emporte-pièce, pointeau, chasse-goupille, chasse-pointe, tamponnoir",False,https://www.castorama.fr/outillage/outillage-a-main/emporte-piece-pointeau-chasse-goupille-chasse-pointe-tamponnoir/cat_id_5301.cat
Perceuse,False,https://www.castorama.fr/outillage/outillage-electroportatif/perceuse-visseuse-perceuse-a-percussion-et-tournevis-sans-fil/cat_id_3796.cat
Perforateur,False,https://www.castorama.fr/perforateur/cat_id_0003523.cat
Marteau piqueur,False,https://www.castorama.fr/marteau-piqueur/cat_id_0003221.cat
Meuleuse,False,https://www.castorama.fr/outillage/outillage-electroportatif/scie-et-meuleuse-electrique/meuleuse/cat_id_3765.cat
Scie électrique,False,https://www.castorama.fr/outillage/outillage-electroportatif/scie-et-meuleuse-electrique/cat_id_1613.cat
Ponceuse et décapeur thermique,False,https://www.castorama.fr/outillage/outillage-electroportatif/ponceuse-et-decapeur-thermique/cat_id_1939.cat
Boulonneuse,False,https://www.castorama.fr/boulonneuse/cat_id_0003220.cat
Accessoire pour outillage électroportatif,False,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/cat_id_3774.cat
Outil multifonction et outil de précision,False,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/cat_id_3757.cat
Batterie et chargeur,False,https://www.castorama.fr/outillage/outillage-electroportatif/batterie-et-chargeur/cat_id_891.cat
"Rabot électrique, défonceuse et machine à bois",False,https://www.castorama.fr/outillage/outillage-electroportatif/rabot-electrique-defonceuse-et-machine-a-bois/cat_id_1687.cat
Outillage électroportatif sur batterie universelle,False,https://www.castorama.fr/outillage/outillage-electroportatif/outillage-electroportatif-18v-sur-batterie-universelle/cat_id_1796.cat
Pack d'outils électroportatifs,False,https://www.castorama.fr/pack-doutils-electroportatifs/cat_id_0003222.cat
Perceuse à colonne,False,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/perceuse-a-colonne/cat_id_1634.cat
Papier peint,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/papier-peint/cat_id_2045.cat
Papier peint pré-encollé Easy Roll,False,https://www.castorama.fr/papier-peint-pre-encolle-easy-roll/cat_id_0003336.cat
Papier peint panoramique,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/poster-xxl/cat_id_4248.cat
Papier peint à peindre,False,https://www.castorama.fr/papier-peint-a-peindre/cat_id_0002770.cat
Fibre de verre,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/fibre-de-verre-et-revetement-de-lissage/cat_id_2039.cat
Frise murale,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/frise-murale-et-le-unique/cat_id_4083.cat
Papier peint panoramique,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/poster-xxl/cat_id_4248.cat
Colle papier peint,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/colle-papier-peint/cat_id_2525.cat
Outils du tapissier,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/outils-du-tapissier/cat_id_3867.cat
Le papier peint GoodHome,False,https://www.castorama.fr/nos-collections/nos-collections-decoration-et-luminaire/papier-peint-goodhome/cat_id_5332.cat
Tableau déco,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/toile-imprimee/cat_id_969.cat
Affiche et image encadrée,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/affiche-et-image-encadree/cat_id_960.cat
Cadre photo,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/cadre/cat_id_2990.cat
Miroir,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/miroir/cat_id_1005.cat
Horloge murale,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/horloge/cat_id_0001102.cat
Sticker et adhésif décoratif,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/sticker-et-adhesif-decoratif/cat_id_2180.cat
Pêle-mêle et pense bête,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/pele-mele-et-pense-bete/cat_id_4163.cat
Papier peint panoramique,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/poster-xxl/cat_id_4248.cat
Objet décoratif,False,https://www.castorama.fr/objet-decoratif/cat_id_0004253.cat
Poignée et bouton,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/poignee-et-bouton/cat_id_3071.cat
Etagère murale,False,https://www.castorama.fr/rangement-dressing/rangement-interieur/tablette-murale/cat_id_3340.cat
"Accessoire de fixation crochet, câble, attache",False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/accessoire-de-fixation-crochet-cable-attache/cat_id_3951.cat
Rideau et voilage,False,https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/cat_id_1022.cat
Tringle à rideaux,False,https://www.castorama.fr/decoration-interieure/decoration-textile/tringle-a-rideaux/cat_id_913.cat
Store et panneau japonais,False,https://www.castorama.fr/decoration-interieure/store/cat_id_1086.cat
